household_size,has_ac,season_hot,season_rainy,weekend_ratio,energy_consumption_kwh
6,0,0,0,0.2857142857142857,14.4
5,1,1,0,0.3,16.4
1,0,1,0,0.2903225806451613,1.9
2,1,1,0,0.26666666666666666,7.7
4,1,1,0,0.3225806451612903,15.2
2,1,0,1,0.25806451612903225,9.0
6,0,0,1,0.25806451612903225,12.6
2,0,0,1,0.25806451612903225,6.2
6,1,0,0,0.25806451612903225,20.0
1,0,0,0,0.2857142857142857,0.5
3,1,0,0,0.3333333333333333,10.0
2,1,1,0,0.3225806451612903,5.9
1,0,1,0,0.3,3.7
2,0,1,0,0.26666666666666666,5.3
6,1,1,0,0.26666666666666666,19.5
4,0,1,0,0.2903225806451613,10.5
4,1,0,0,0.25806451612903225,12.7
6,0,0,0,0.25806451612903225,17.3
3,1,0,1,0.25806451612903225,10.3
2,1,0,1,0.3225806451612903,7.9
6,1,1,0,0.2903225806451613,18.2
6,0,1,0,0.3225806451612903,13.2
4,0,1,0,0.2903225806451613,12.2
1,0,0,0,0.3333333333333333,1.9
1,0,1,0,0.3,0.5
1,1,0,1,0.25806451612903225,1.9
3,0,0,0,0.25806451612903225,7.3
2,0,0,0,0.3333333333333333,4.8
1,1,0,0,0.2857142857142857,3.6
3,0,1,0,0.26666666666666666,8.8
6,0,0,0,0.3333333333333333,15.6
6,0,1,0,0.2903225806451613,13.8
6,1,1,0,0.2903225806451613,20.0
3,1,1,0,0.3,10.6
4,0,0,1,0.26666666666666666,10.4
4,0,0,1,0.26666666666666666,7.4
5,1,0,0,0.2857142857142857,18.3
1,0,1,0,0.2903225806451613,2.9
6,1,0,0,0.3333333333333333,20.0
4,1,0,0,0.25806451612903225,14.6
1,1,0,1,0.25806451612903225,2.6
5,0,1,0,0.26666666666666666,13.6
1,1,0,1,0.26666666666666666,3.7
5,0,0,1,0.3225806451612903,10.5
4,0,0,0,0.25806451612903225,8.0
1,1,0,0,0.25806451612903225,6.0
1,0,1,0,0.3225806451612903,2.8
2,1,1,0,0.3225806451612903,7.1
6,1,1,0,0.2903225806451613,19.8
3,0,0,1,0.25806451612903225,7.6
4,1,1,0,0.3,15.4
5,1,0,0,0.3333333333333333,18.2
2,1,0,1,0.25806451612903225,8.1
6,0,0,1,0.26666666666666666,14.2
1,0,0,1,0.3225806451612903,4.0
2,0,0,1,0.25806451612903225,3.6
2,1,0,0,0.25806451612903225,7.4
5,0,0,1,0.3225806451612903,11.3
3,0,1,0,0.3225806451612903,8.6
5,0,0,0,0.25806451612903225,11.0
5,0,0,1,0.25806451612903225,12.1
4,0,0,1,0.25806451612903225,11.0
6,1,0,1,0.3225806451612903,20.0
6,1,1,0,0.26666666666666666,18.9
5,0,0,0,0.25806451612903225,13.4
5,0,0,0,0.25806451612903225,11.0
2,0,1,0,0.3,6.0
1,0,1,0,0.26666666666666666,3.4
1,0,1,0,0.2903225806451613,1.2
6,1,0,0,0.3333333333333333,19.9
1,1,0,1,0.3225806451612903,3.6
5,0,0,1,0.3225806451612903,10.8
4,1,1,0,0.3,14.8
3,1,1,0,0.3,12.3
1,0,0,1,0.25806451612903225,2.2
2,1,1,0,0.3,8.7
6,0,1,0,0.3225806451612903,13.1
6,0,0,0,0.25806451612903225,15.0
1,0,0,0,0.25806451612903225,1.5
4,1,0,1,0.26666666666666666,17.3
4,0,1,0,0.2903225806451613,7.7
6,0,0,1,0.3225806451612903,14.3
4,1,0,1,0.25806451612903225,16.0
5,0,1,0,0.26666666666666666,13.6
2,1,0,1,0.26666666666666666,8.6
3,1,1,0,0.2903225806451613,14.1
3,0,0,1,0.3225806451612903,6.8
5,1,1,0,0.26666666666666666,20.0
4,1,1,0,0.3225806451612903,13.6
4,0,0,0,0.25806451612903225,9.8
3,0,0,1,0.25806451612903225,7.3
5,1,0,1,0.25806451612903225,15.9
1,0,1,0,0.3225806451612903,3.2
4,0,0,0,0.3333333333333333,11.1
2,0,0,1,0.25806451612903225,4.0
6,0,0,0,0.2857142857142857,15.3
3,1,1,0,0.2903225806451613,12.1
4,1,1,0,0.26666666666666666,17.2
2,1,0,1,0.3225806451612903,8.6
5,1,0,0,0.25806451612903225,19.0
1,1,0,1,0.25806451612903225,3.0
2,0,0,0,0.25806451612903225,3.1
1,0,0,0,0.3333333333333333,2.7
2,1,1,0,0.2903225806451613,9.0
1,1,0,1,0.3225806451612903,4.2
6,1,0,0,0.3333333333333333,20.0
4,1,0,1,0.25806451612903225,15.5
6,1,0,0,0.25806451612903225,20.0
2,0,1,0,0.2903225806451613,6.3
6,0,1,0,0.3,17.0
3,0,0,1,0.26666666666666666,7.8
1,0,1,0,0.26666666666666666,4.2
2,0,0,0,0.2857142857142857,5.6
6,1,0,0,0.25806451612903225,20.0
4,1,1,0,0.26666666666666666,16.8
3,1,0,0,0.25806451612903225,12.8
4,0,0,0,0.3333333333333333,10.6
5,0,1,0,0.26666666666666666,13.6
4,0,0,1,0.26666666666666666,8.9
2,1,0,0,0.25806451612903225,8.8
2,1,1,0,0.2903225806451613,6.9
6,0,0,0,0.25806451612903225,14.7
3,0,0,1,0.26666666666666666,5.7
4,1,1,0,0.3225806451612903,15.8
4,0,0,0,0.25806451612903225,9.2
4,1,0,1,0.25806451612903225,13.9
1,1,0,0,0.25806451612903225,3.3
6,0,0,1,0.3225806451612903,17.6
4,0,1,0,0.26666666666666666,9.5
1,1,1,0,0.26666666666666666,3.9
1,1,1,0,0.3,1.8
2,1,0,0,0.25806451612903225,7.5
4,1,0,1,0.26666666666666666,13.1
1,1,1,0,0.3,4.2
5,1,0,0,0.25806451612903225,19.8
6,0,0,0,0.2857142857142857,15.7
6,1,0,1,0.26666666666666666,20.0
2,0,0,0,0.25806451612903225,5.3
6,1,0,0,0.2857142857142857,20.0
1,1,0,1,0.25806451612903225,2.5
2,0,0,0,0.25806451612903225,6.7
6,0,0,1,0.3225806451612903,12.0
5,0,1,0,0.26666666666666666,14.3
4,0,1,0,0.26666666666666666,12.2
2,0,0,0,0.25806451612903225,6.8
1,1,0,0,0.2857142857142857,6.0
6,1,0,0,0.25806451612903225,20.0
2,1,0,1,0.25806451612903225,9.5
6,1,0,1,0.3225806451612903,20.0
2,1,0,1,0.25806451612903225,6.9
3,0,0,0,0.3333333333333333,8.8
6,1,0,1,0.3225806451612903,20.0
4,0,0,0,0.25806451612903225,9.8
2,0,0,1,0.25806451612903225,5.4
4,0,0,0,0.25806451612903225,8.2
4,0,1,0,0.2903225806451613,10.3
3,0,1,0,0.3225806451612903,6.1
4,0,0,0,0.25806451612903225,8.2
3,0,0,0,0.3333333333333333,9.0
6,0,0,1,0.3225806451612903,11.3
2,0,1,0,0.3,5.8
6,0,1,0,0.2903225806451613,19.7
2,1,1,0,0.2903225806451613,5.3
5,0,1,0,0.3,11.5
5,1,0,1,0.3225806451612903,20.0
6,1,0,1,0.3225806451612903,19.9
6,1,0,1,0.26666666666666666,20.0
6,0,1,0,0.26666666666666666,14.7
6,0,0,1,0.3225806451612903,15.6
3,0,0,1,0.3225806451612903,7.1
1,1,0,1,0.26666666666666666,5.3
1,1,0,0,0.2857142857142857,5.6
1,0,0,1,0.25806451612903225,3.2
5,1,0,1,0.25806451612903225,18.8
1,0,0,1,0.3225806451612903,3.1
2,1,0,0,0.25806451612903225,8.8
2,0,1,0,0.2903225806451613,6.1
3,0,1,0,0.3225806451612903,4.8
2,0,0,1,0.26666666666666666,5.5
3,1,1,0,0.26666666666666666,12.8
5,0,0,1,0.26666666666666666,14.1
6,0,0,1,0.26666666666666666,13.5
5,0,0,1,0.3225806451612903,10.8
4,0,1,0,0.26666666666666666,10.9
1,1,1,0,0.26666666666666666,6.7
1,0,0,1,0.3225806451612903,1.2
3,1,0,1,0.3225806451612903,11.1
5,1,1,0,0.3225806451612903,18.8
6,0,1,0,0.26666666666666666,14.2
5,1,0,0,0.25806451612903225,20.0
6,1,1,0,0.3225806451612903,20.0
1,1,0,0,0.25806451612903225,6.6
6,0,0,0,0.25806451612903225,17.5
5,0,0,0,0.3333333333333333,12.3
3,1,0,0,0.25806451612903225,10.5
3,0,0,0,0.25806451612903225,6.8
5,0,0,1,0.3225806451612903,13.5
2,0,0,1,0.25806451612903225,5.7
6,0,1,0,0.2903225806451613,17.9
6,0,0,1,0.25806451612903225,15.8
1,1,0,0,0.2857142857142857,2.3
4,0,0,1,0.3225806451612903,7.8
3,0,0,0,0.25806451612903225,6.0
1,1,0,0,0.25806451612903225,1.9
4,0,0,1,0.3225806451612903,8.1
1,1,1,0,0.26666666666666666,2.4
4,1,0,1,0.26666666666666666,13.9
1,0,0,0,0.25806451612903225,2.7
5,0,0,1,0.25806451612903225,11.5
4,1,1,0,0.3,14.4
2,0,0,0,0.3333333333333333,7.1
3,0,0,0,0.25806451612903225,7.6
3,0,1,0,0.26666666666666666,8.0
2,0,0,0,0.3333333333333333,6.5
2,0,1,0,0.2903225806451613,4.6
6,1,0,0,0.3333333333333333,19.5
2,1,0,1,0.26666666666666666,7.3
3,1,0,0,0.25806451612903225,12.2
3,0,0,0,0.2857142857142857,10.6
5,1,0,1,0.26666666666666666,20.0
3,1,1,0,0.3,10.4
2,1,1,0,0.3,6.0
6,0,0,0,0.2857142857142857,12.7
4,0,0,1,0.3225806451612903,10.7
6,0,1,0,0.26666666666666666,14.2
4,1,1,0,0.26666666666666666,16.7
1,1,1,0,0.26666666666666666,4.0
1,1,0,1,0.25806451612903225,5.7
5,0,0,1,0.26666666666666666,14.3
6,0,0,1,0.3225806451612903,15.3
6,0,0,1,0.25806451612903225,18.2
6,0,0,0,0.25806451612903225,15.0
5,0,0,0,0.25806451612903225,15.1
2,0,0,1,0.3225806451612903,4.1
4,1,0,1,0.25806451612903225,14.0
5,1,0,0,0.25806451612903225,15.4
5,1,0,0,0.25806451612903225,20.0
5,0,0,1,0.26666666666666666,11.7
4,0,0,0,0.2857142857142857,10.3
4,0,1,0,0.2903225806451613,9.5
1,0,1,0,0.2903225806451613,3.3
1,0,0,0,0.25806451612903225,2.9
2,0,0,1,0.26666666666666666,4.9
5,0,0,0,0.25806451612903225,12.0
2,0,0,1,0.26666666666666666,3.1
3,0,0,1,0.25806451612903225,8.6
3,0,0,0,0.25806451612903225,8.0
6,0,1,0,0.26666666666666666,15.9
3,0,0,1,0.25806451612903225,7.1
4,0,0,1,0.26666666666666666,9.0
1,1,0,0,0.2857142857142857,3.5
4,0,1,0,0.3225806451612903,8.2
5,0,0,0,0.25806451612903225,11.3
3,0,0,1,0.26666666666666666,9.0
2,0,0,1,0.26666666666666666,5.2
1,1,0,1,0.26666666666666666,6.5
1,0,0,0,0.2857142857142857,1.5
1,1,0,1,0.25806451612903225,5.2
4,1,0,1,0.3225806451612903,15.8
1,0,1,0,0.3225806451612903,0.7
3,0,1,0,0.2903225806451613,8.7
4,0,0,0,0.25806451612903225,9.2
6,1,0,0,0.2857142857142857,20.0
3,0,1,0,0.2903225806451613,7.4
1,0,0,1,0.3225806451612903,1.9
3,1,1,0,0.26666666666666666,12.0
5,0,0,1,0.25806451612903225,13.1
2,0,0,0,0.25806451612903225,3.8
5,1,0,1,0.25806451612903225,17.6
6,1,1,0,0.3,20.0
2,1,0,0,0.3333333333333333,8.8
1,0,0,1,0.25806451612903225,1.6
1,1,0,0,0.3333333333333333,3.9
5,0,0,0,0.3333333333333333,14.2
2,0,0,0,0.3333333333333333,4.2
4,1,1,0,0.2903225806451613,15.9
6,0,1,0,0.3225806451612903,15.3
6,1,1,0,0.26666666666666666,20.0
1,0,1,0,0.3,1.0
1,1,1,0,0.26666666666666666,2.6
1,0,1,0,0.3,3.6
3,0,0,1,0.26666666666666666,8.0
1,0,0,1,0.25806451612903225,5.7
3,1,1,0,0.3225806451612903,11.9
6,1,0,0,0.2857142857142857,20.0
2,0,0,1,0.25806451612903225,7.1
2,0,0,1,0.25806451612903225,4.3
3,0,1,0,0.2903225806451613,5.4
2,1,1,0,0.2903225806451613,9.0
4,1,0,0,0.25806451612903225,11.5
4,1,0,0,0.25806451612903225,15.8
4,1,1,0,0.3,13.6
3,0,0,1,0.25806451612903225,9.1
1,1,1,0,0.3,3.9
1,0,0,0,0.3333333333333333,3.9
2,1,0,1,0.25806451612903225,8.0
5,1,0,1,0.25806451612903225,16.2
6,1,0,0,0.2857142857142857,19.0
6,1,0,1,0.26666666666666666,20.0
6,1,1,0,0.3,20.0
1,0,0,1,0.25806451612903225,4.0
1,0,0,0,0.25806451612903225,0.5
5,0,0,0,0.25806451612903225,11.1
3,0,0,1,0.26666666666666666,8.3
6,1,0,1,0.26666666666666666,17.6
3,0,1,0,0.3225806451612903,5.0
4,1,1,0,0.26666666666666666,16.0
3,0,0,0,0.3333333333333333,4.4
5,0,0,1,0.25806451612903225,13.6
1,1,1,0,0.3225806451612903,3.6
4,1,0,1,0.3225806451612903,13.3
1,1,1,0,0.26666666666666666,3.8
1,0,0,1,0.25806451612903225,3.2
3,1,0,0,0.25806451612903225,10.4
1,1,1,0,0.3,3.1
3,1,0,0,0.25806451612903225,10.8
6,1,1,0,0.26666666666666666,20.0
6,0,1,0,0.26666666666666666,15.4
5,1,1,0,0.2903225806451613,17.1
2,1,0,0,0.3333333333333333,6.9
3,0,0,0,0.3333333333333333,8.9
4,0,1,0,0.26666666666666666,6.8
3,1,0,1,0.26666666666666666,11.5
3,1,0,0,0.2857142857142857,11.4
1,1,1,0,0.3,5.1
5,1,1,0,0.3225806451612903,16.6
4,1,0,0,0.2857142857142857,14.9
6,0,0,0,0.25806451612903225,13.8
1,0,1,0,0.26666666666666666,3.7
5,1,0,0,0.2857142857142857,15.7
2,1,0,0,0.3333333333333333,7.5
6,1,0,0,0.2857142857142857,20.0
1,0,1,0,0.2903225806451613,2.5
2,0,0,0,0.25806451612903225,5.9
4,1,1,0,0.3225806451612903,14.2
1,1,0,0,0.2857142857142857,2.7
4,1,0,1,0.26666666666666666,14.2
5,1,0,1,0.26666666666666666,16.0
6,1,1,0,0.3225806451612903,19.7
5,1,0,0,0.25806451612903225,15.7
5,0,1,0,0.3,14.0
5,0,1,0,0.2903225806451613,12.2
4,1,0,1,0.26666666666666666,13.4
5,1,0,0,0.3333333333333333,17.6
1,0,1,0,0.2903225806451613,2.5
5,1,1,0,0.2903225806451613,16.3
4,0,0,1,0.3225806451612903,10.4
6,1,0,0,0.25806451612903225,20.0
6,0,0,0,0.25806451612903225,12.4
2,1,0,1,0.25806451612903225,7.6
1,1,0,1,0.3225806451612903,3.4
5,0,0,1,0.25806451612903225,13.4
1,0,1,0,0.3,4.1
5,0,1,0,0.2903225806451613,13.1
6,0,0,0,0.2857142857142857,16.4
6,1,0,0,0.3333333333333333,20.0
2,0,0,0,0.25806451612903225,6.0
4,1,1,0,0.26666666666666666,17.3
4,0,0,1,0.25806451612903225,7.8
5,1,0,0,0.3333333333333333,20.0
4,1,0,1,0.3225806451612903,12.5
4,0,0,0,0.3333333333333333,9.6
3,0,0,0,0.3333333333333333,8.1
6,0,1,0,0.2903225806451613,13.3
5,1,0,1,0.3225806451612903,18.3
5,0,0,0,0.25806451612903225,14.6
1,1,0,1,0.25806451612903225,4.9
1,1,0,0,0.2857142857142857,5.0
4,1,0,0,0.25806451612903225,15.7
4,1,0,0,0.25806451612903225,14.3
4,0,0,0,0.25806451612903225,9.3
6,1,0,0,0.3333333333333333,20.0
2,1,0,0,0.25806451612903225,10.4
6,0,0,1,0.25806451612903225,16.8
2,0,0,1,0.25806451612903225,7.3
4,1,0,1,0.3225806451612903,13.8
6,0,0,0,0.25806451612903225,15.5
5,1,0,1,0.25806451612903225,19.1
4,1,0,0,0.2857142857142857,16.2
4,1,1,0,0.3,13.7
2,0,0,0,0.25806451612903225,5.0
5,0,1,0,0.3225806451612903,14.4
6,1,0,1,0.25806451612903225,20.0
2,1,1,0,0.3,9.4
3,1,0,0,0.3333333333333333,12.3
6,0,1,0,0.2903225806451613,16.7
6,1,0,1,0.26666666666666666,20.0
2,0,0,0,0.2857142857142857,2.7
2,0,1,0,0.2903225806451613,3.3
1,1,0,1,0.25806451612903225,4.0
5,1,0,0,0.2857142857142857,19.8
1,1,0,1,0.3225806451612903,3.5
5,0,1,0,0.26666666666666666,13.3
6,1,0,0,0.25806451612903225,20.0
6,1,0,1,0.25806451612903225,20.0
6,0,1,0,0.2903225806451613,14.9
3,1,0,0,0.3333333333333333,12.3
5,1,0,1,0.3225806451612903,18.0
6,0,0,0,0.2857142857142857,14.6
6,1,0,1,0.25806451612903225,20.0
6,1,0,1,0.3225806451612903,20.0
1,1,0,0,0.25806451612903225,4.2
2,0,1,0,0.3225806451612903,4.3
6,1,0,0,0.25806451612903225,20.0
2,0,0,0,0.3333333333333333,4.2
2,0,0,0,0.3333333333333333,3.8
4,0,0,0,0.25806451612903225,11.7
6,1,0,1,0.25806451612903225,19.2
2,1,1,0,0.3225806451612903,7.8
4,0,0,1,0.25806451612903225,11.4
2,0,0,0,0.25806451612903225,8.0
6,0,0,1,0.26666666666666666,16.8
4,1,1,0,0.26666666666666666,17.2
5,1,0,0,0.2857142857142857,16.8
3,1,0,1,0.3225806451612903,11.9
2,1,0,0,0.25806451612903225,6.4
1,1,1,0,0.2903225806451613,4.8
1,1,0,1,0.25806451612903225,2.4
1,1,0,0,0.25806451612903225,3.7
5,0,0,1,0.3225806451612903,11.9
6,0,0,1,0.3225806451612903,15.7
2,1,1,0,0.3,4.6
6,0,0,1,0.25806451612903225,12.8
2,1,0,1,0.3225806451612903,8.2
3,0,0,0,0.2857142857142857,7.4
3,1,1,0,0.2903225806451613,11.1
5,1,0,0,0.25806451612903225,16.1
3,1,0,0,0.3333333333333333,12.4
5,0,1,0,0.3225806451612903,11.5
4,1,1,0,0.2903225806451613,15.4
1,0,1,0,0.3225806451612903,2.4
3,0,0,1,0.25806451612903225,9.4
2,1,0,0,0.2857142857142857,5.8
1,0,0,0,0.25806451612903225,1.5
6,1,0,0,0.25806451612903225,20.0
5,0,1,0,0.2903225806451613,12.6
6,0,0,1,0.3225806451612903,14.4
4,0,0,0,0.3333333333333333,9.4
5,0,1,0,0.3,11.4
2,0,0,1,0.3225806451612903,3.4
3,1,1,0,0.3225806451612903,13.6
1,0,0,0,0.25806451612903225,2.7
3,0,1,0,0.3,9.2
6,0,0,1,0.25806451612903225,13.5
1,0,0,1,0.26666666666666666,3.3
3,0,1,0,0.2903225806451613,9.2
2,1,1,0,0.26666666666666666,10.9
4,1,1,0,0.2903225806451613,14.2
2,1,0,1,0.25806451612903225,10.8
3,1,1,0,0.3225806451612903,11.9
4,1,0,1,0.26666666666666666,13.3
6,1,0,1,0.3225806451612903,20.0
2,1,1,0,0.3,6.4
5,1,0,0,0.3333333333333333,20.0
1,0,0,1,0.25806451612903225,1.4
6,1,1,0,0.3225806451612903,20.0
1,0,0,1,0.26666666666666666,4.2
2,0,0,1,0.3225806451612903,5.9
1,0,1,0,0.3,0.5
4,0,1,0,0.26666666666666666,8.4
2,1,1,0,0.26666666666666666,6.5
5,0,0,0,0.3333333333333333,12.2
2,1,0,0,0.3333333333333333,6.9
6,0,0,1,0.25806451612903225,15.9
3,0,0,1,0.25806451612903225,8.5
3,0,0,0,0.3333333333333333,7.0
3,0,0,0,0.3333333333333333,7.4
6,0,1,0,0.2903225806451613,16.4
6,0,0,0,0.2857142857142857,15.1
6,0,1,0,0.3225806451612903,14.4
3,0,0,0,0.2857142857142857,8.4
6,1,1,0,0.3,20.0
5,1,0,0,0.25806451612903225,19.9
2,1,0,0,0.25806451612903225,7.6
3,1,0,1,0.25806451612903225,10.1
3,0,1,0,0.2903225806451613,9.7
4,0,1,0,0.3,10.4
1,0,0,0,0.25806451612903225,4.0
1,1,0,1,0.25806451612903225,1.4
4,0,1,0,0.2903225806451613,8.5
5,0,0,1,0.26666666666666666,11.8
4,0,0,0,0.25806451612903225,13.2
4,0,0,1,0.25806451612903225,11.5
1,0,0,0,0.3333333333333333,1.3
1,0,0,0,0.25806451612903225,3.9
1,1,0,1,0.26666666666666666,3.3
5,0,0,0,0.2857142857142857,12.4
6,1,0,0,0.25806451612903225,19.2
2,0,0,1,0.3225806451612903,7.9
2,1,0,0,0.3333333333333333,7.6
4,1,0,0,0.25806451612903225,15.0
1,0,1,0,0.3,2.2
1,0,0,0,0.25806451612903225,4.2
5,0,0,0,0.25806451612903225,12.4
4,1,0,0,0.25806451612903225,13.3
4,0,0,1,0.25806451612903225,10.7
2,1,1,0,0.3,8.7
4,1,1,0,0.26666666666666666,16.6
1,0,0,0,0.25806451612903225,0.7
5,0,0,0,0.25806451612903225,12.3
4,0,0,1,0.3225806451612903,12.0
2,1,0,0,0.25806451612903225,5.4
2,1,1,0,0.2903225806451613,9.8
1,0,1,0,0.2903225806451613,3.6
2,1,1,0,0.3225806451612903,10.5
6,1,0,0,0.3333333333333333,20.0
1,0,0,1,0.25806451612903225,2.6
1,0,0,1,0.25806451612903225,2.9
2,1,0,0,0.2857142857142857,6.2
3,1,0,0,0.2857142857142857,11.3
1,0,0,1,0.25806451612903225,3.7
5,1,0,0,0.3333333333333333,17.8
6,1,1,0,0.26666666666666666,20.0
1,1,0,1,0.25806451612903225,3.5
6,0,0,0,0.3333333333333333,20.0
3,1,1,0,0.2903225806451613,13.0
6,0,0,0,0.25806451612903225,14.9
4,1,0,1,0.26666666666666666,15.4
6,0,0,1,0.3225806451612903,14.8
2,0,0,1,0.26666666666666666,4.0
2,1,0,1,0.26666666666666666,9.8
4,1,1,0,0.3,16.6
4,0,0,1,0.3225806451612903,7.1
4,1,0,0,0.3333333333333333,15.2
3,0,1,0,0.3225806451612903,7.9
3,1,1,0,0.26666666666666666,12.4
2,1,0,1,0.26666666666666666,7.3
5,1,0,0,0.3333333333333333,20.0
1,1,1,0,0.26666666666666666,6.8
5,1,1,0,0.2903225806451613,20.0
1,1,1,0,0.26666666666666666,4.7
4,0,0,1,0.26666666666666666,11.0
4,1,0,0,0.3333333333333333,15.1
6,1,0,0,0.3333333333333333,20.0
3,0,0,0,0.25806451612903225,5.9
1,1,0,1,0.3225806451612903,3.5
4,0,1,0,0.3225806451612903,9.5
2,0,0,1,0.26666666666666666,2.4
4,0,0,0,0.25806451612903225,11.6
1,1,0,0,0.3333333333333333,5.4
5,0,0,1,0.26666666666666666,14.4
5,1,0,0,0.25806451612903225,15.4
5,1,0,0,0.25806451612903225,20.0
1,0,0,1,0.25806451612903225,1.3
1,1,0,1,0.25806451612903225,2.0
5,0,1,0,0.2903225806451613,11.8
5,1,0,0,0.2857142857142857,18.2
1,0,0,1,0.26666666666666666,1.8
6,1,1,0,0.3,20.0
2,1,1,0,0.26666666666666666,7.7
2,1,0,1,0.26666666666666666,8.1
1,1,0,1,0.25806451612903225,6.3
4,1,1,0,0.3,16.2
3,0,0,0,0.25806451612903225,7.0
6,1,0,1,0.25806451612903225,19.3
5,0,0,1,0.25806451612903225,13.2
3,0,0,1,0.25806451612903225,10.3
5,0,0,1,0.26666666666666666,14.9
2,1,0,1,0.3225806451612903,9.4
1,1,1,0,0.3,4.0
3,0,0,0,0.3333333333333333,7.9
6,0,0,0,0.3333333333333333,13.8
2,0,0,0,0.25806451612903225,4.7
6,1,0,0,0.3333333333333333,20.0
4,1,1,0,0.3225806451612903,13.3
2,1,0,1,0.25806451612903225,8.3
6,0,0,0,0.25806451612903225,17.5
1,1,0,1,0.3225806451612903,3.9
1,1,1,0,0.26666666666666666,4.5
5,0,0,1,0.25806451612903225,11.3
3,1,0,1,0.26666666666666666,10.2
6,1,0,0,0.25806451612903225,20.0
1,1,0,0,0.25806451612903225,4.2
2,0,0,1,0.3225806451612903,6.4
1,1,0,1,0.25806451612903225,5.2
1,1,0,1,0.25806451612903225,5.4
4,1,0,1,0.25806451612903225,12.6
4,1,0,1,0.25806451612903225,10.9
5,0,1,0,0.26666666666666666,11.2
1,0,0,1,0.26666666666666666,3.9
5,1,1,0,0.2903225806451613,13.6
5,1,0,0,0.25806451612903225,20.0
1,1,0,0,0.25806451612903225,5.5
1,1,1,0,0.2903225806451613,7.0
1,0,0,0,0.2857142857142857,4.2
1,0,0,1,0.25806451612903225,4.5
1,1,0,1,0.25806451612903225,4.5
2,0,0,1,0.25806451612903225,3.8
4,1,0,0,0.3333333333333333,15.0
4,1,0,0,0.3333333333333333,14.8
2,1,0,0,0.25806451612903225,8.7
3,1,0,1,0.25806451612903225,10.3
3,0,1,0,0.2903225806451613,5.8
5,1,0,0,0.2857142857142857,18.8
5,1,0,1,0.26666666666666666,20.0
2,1,1,0,0.3225806451612903,6.7
3,1,1,0,0.3,8.8
3,0,0,0,0.2857142857142857,8.2
1,0,0,0,0.25806451612903225,3.0
3,1,0,0,0.2857142857142857,13.7
2,0,1,0,0.2903225806451613,5.3
6,1,0,1,0.3225806451612903,20.0
2,0,0,0,0.25806451612903225,4.6
5,1,0,1,0.26666666666666666,19.9
4,1,0,1,0.3225806451612903,15.9
6,0,0,0,0.25806451612903225,13.6
6,1,0,1,0.25806451612903225,20.0
1,1,0,0,0.3333333333333333,2.0
3,1,0,1,0.25806451612903225,13.2
4,0,0,1,0.26666666666666666,10.3
3,1,0,1,0.25806451612903225,12.1
2,0,0,0,0.25806451612903225,7.1
3,0,1,0,0.26666666666666666,7.4
4,0,0,0,0.3333333333333333,8.9
6,0,0,0,0.3333333333333333,15.8
4,0,1,0,0.26666666666666666,12.0
4,0,1,0,0.3,12.3
5,1,1,0,0.2903225806451613,19.3
4,0,0,0,0.3333333333333333,11.5
3,1,0,0,0.3333333333333333,11.4
4,1,1,0,0.26666666666666666,11.2
2,0,1,0,0.3225806451612903,3.5
5,0,1,0,0.26666666666666666,11.9
4,0,1,0,0.3,9.1
3,1,1,0,0.3,10.2
2,0,0,1,0.26666666666666666,5.1
4,0,0,1,0.26666666666666666,8.5
2,1,0,1,0.25806451612903225,7.6
6,0,0,0,0.2857142857142857,13.9
2,0,0,0,0.2857142857142857,4.6
1,0,1,0,0.26666666666666666,3.2
2,0,0,0,0.25806451612903225,4.4
2,0,0,0,0.2857142857142857,6.3
6,0,1,0,0.3,13.3
1,1,0,1,0.3225806451612903,6.5
4,0,0,1,0.25806451612903225,14.1
6,0,0,1,0.26666666666666666,17.3
1,1,0,1,0.3225806451612903,3.7
3,1,1,0,0.26666666666666666,13.1
5,1,0,0,0.3333333333333333,17.1
4,1,1,0,0.26666666666666666,13.7
2,1,1,0,0.2903225806451613,8.8
6,0,0,1,0.26666666666666666,18.5
5,1,0,1,0.25806451612903225,15.8
3,1,0,0,0.25806451612903225,9.9
2,1,1,0,0.2903225806451613,7.1
5,1,1,0,0.3,20.0
2,0,1,0,0.26666666666666666,4.0
4,0,0,0,0.2857142857142857,8.9
6,0,0,1,0.3225806451612903,11.1
4,0,1,0,0.3,10.1
4,1,0,0,0.2857142857142857,15.4
3,1,0,0,0.3333333333333333,11.3
2,1,0,0,0.2857142857142857,5.3
5,0,0,1,0.3225806451612903,12.7
6,0,1,0,0.26666666666666666,12.3
3,1,0,1,0.25806451612903225,11.1
3,1,1,0,0.3,9.4
2,0,0,0,0.2857142857142857,6.1
4,0,0,1,0.25806451612903225,10.9
3,0,0,0,0.25806451612903225,7.9
3,0,1,0,0.3,7.6
5,1,0,1,0.3225806451612903,18.2
3,0,0,1,0.25806451612903225,9.7
4,1,1,0,0.2903225806451613,15.7
4,0,1,0,0.2903225806451613,9.7
2,0,0,1,0.25806451612903225,5.9
5,1,1,0,0.2903225806451613,16.8
3,1,0,1,0.25806451612903225,11.1
2,1,0,1,0.25806451612903225,7.6
4,1,0,1,0.25806451612903225,13.1
6,1,0,0,0.3333333333333333,20.0
2,1,0,0,0.25806451612903225,4.5
3,0,1,0,0.3225806451612903,7.3
5,1,0,0,0.25806451612903225,18.8
2,0,0,0,0.3333333333333333,5.6
